X,Y,OBJECTID,BUSLIC_LOCATION_ID,DEA_FACILITY_OWNER,DEA_FACILITY_NAME,DEA_BUSINESS_CONTACT,DEA_BUSINESS_PHONE,DEA_FACILITY_ADDRESS,DEA_STALLS,FAC_NAME,HRS_MONFRI,HRS_SAT,HRS_SUN,FAC_TYPE,RTE_1HR,RTE_2HR,RTE_3HR,RTE_ALLDAY,DISABLED,OP_NAME,OP_PHONE,OP_PHONE2,OP_WEB,PAYMENT_TYPE,OTHER,WEBNAME,REGIONID,SIGNID
1269335.417,229496.238,13601,633166,,ROLLIN ST LOT 82033,BILL BEATTIE,2066247040,"120 WESTLAKE AVE N, SEATTLE, WA 98109-5241",19,ROLLIN ST LOT 82033,,,,,,,,,,,,,,,N,,,
1269335.417,229496.238,13602,656128,,ROLLIN STREET AMAZON LOT 81777,BILL BEATTIE,2063818552,"120 WESTLAKE AVE N, SEATTLE, WA 98109-5241",261,ROLLIN STREET AMAZON LOT 81777,,,,,,,,,,,,,,,N,,,
1267892.781,229083.419,13603,565731,,IMPARK  34,EDWARD DANYLUK,2063811789,"601 WALL ST, SEATTLE, WA 98121",17,IMPARK  34,,,,,,,,,,,,,,,N,,,
1269077.35,229098.8661,13604,633165,,2201 9TH AVENUE LOT 81771,BILL BEATTIE,2066247040,"2201 9TH AVE, SEATTLE, WA 98121-2710",327,2201 9TH AVENUE LOT 81771,,,,,,,,,,,,,,,N,,,
1269518.838,228988.3644,13605,602971,,2200 WESTLAKE GARAGE 81236,BILL BEATTIE,2066247040,"2200 WESTLAKE AVE, SEATTLE, WA 98121-2713",412,2200 WESTLAKE GARAGE 81236,,,,,,,,,,,,,,,N,,,
1279046.369,246572.3601,13606,717118,,DIAMOND PARKING  WX16,JONATHAN DIAMOND,2062843100,"2510 NE BLAKELY ST, SEATTLE, WA 98105",26,DIAMOND PARKING  WX16,,,,,,,,,,,,,,,N,,,
1280141.767,244917.7609,13607,637243,,DIAMOND PARKING  WU25,JONATHAN DIAMOND,2062843100,"3020 NE 45TH ST, SEATTLE, WA 98105",15,DIAMOND PARKING  WU25,,,,,,,,,,,,,,,N,,,
1280741.299,244924.0831,13608,584055,,DIAMOND PARKING  WU80,JONATHAN DIAMOND,2062846303,"4518 UNION BAY PL NE, SEATTLE, WA 98115",34,DIAMOND PARKING  WU80,,,,,,,,,,,,,,,N,,,
1281172.25,244657.0782,13609,625172,,DIAMOND PARKING  WU83,JONATHAN DIAMOND,2062843100,"3216 NE 45TH ST, SEATTLE, WA 98105",50,DIAMOND PARKING  WU83,,,,,,,,,,,,,,,N,,,
1264902.162,237098.8279,13610,577229,,DIAMOND PARKING  A917,JONATHAN DIAMOND,2062846303,"2402 QUEEN ANNE AVE N, SEATTLE, WA 98109",95,DIAMOND PARKING  A917,,,,,,,,,,,,,,,N,,,
1272410.545,237822.2084,13611,678058,,DIAMOND PARKING  A444,JONATHAN DIAMOND,2062843100,"2501 EASTLAKE AVE E, SEATTLE, WA 98102",30,DIAMOND PARKING  A444,,,,,,,,,,,,,,,N,,,
1272571.114,236872.6909,13612,4528,,U PARK 23,KEN JR PHILLIPS,2062849797,"2238 EASTLAKE AVE E, SEATTLE, WA 98102",20,U PARK 23,,,,,,,,,,,,,,,N,,,
1264822.208,234920.4771,13613,625137,,DIAMOND PARKING  A826,JONATHAN DIAMOND,2062843100,"1600 QUEEN ANNE AVE N, SEATTLE, WA 98109",13,DIAMOND PARKING  A826,,,,,,,,,,,,,,,N,,,
1268445.496,235800.909,13614,715307,,DIAMOND PARKING  A648,JONATHAN DIAMOND,2062843100,"1920 DEXTER AVE N, SEATTLE, WA 98109",15,DIAMOND PARKING  A648,,,,,,,,,,,,,,,N,,,
1272543.517,229502.7711,13615,645755,,DIAMOND PARKING  A329,JONATHAN DIAMOND,2062846303,"1600 E OLIVE WAY, SEATTLE, WA 98122",21,DIAMOND PARKING  A329,,,,,,,,,,,,,,,N,,,
1272723.067,229355.3901,13616,679932,,DIAMOND PARKING  A450,JONATHAN DIAMOND,2062843100,"117 BELMONT AVE E, SEATTLE, WA 98102",17,DIAMOND PARKING  A450,,,,,,,,,,,,,,,N,,,
1272525.442,229297.8541,13617,690978,,DIAMOND PARKING  A472,JONATHAN DIAMOND,2062843100,"110 SUMMIT AVE E, SEATTLE, WA 98102",10,DIAMOND PARKING  A472,,,,,,,,,,,,,,,N,,,
1271335.655,229268.185,13618,625103,,DIAMOND PARKING  A615,JONATHAN DIAMOND,2062843100,"1305 STEWART ST, SEATTLE, WA 98109",204,DIAMOND PARKING  A615,,,,,,,,,,,,,,,N,,,
1271443.4,229101.0979,13619,727115,,DIAMOND PARKING SERVICES A664,JONATHAN DIAMOND,2062843100,"1810 COURT PL, SEATTLE, WA 98101",6,DIAMOND PARKING SERVICES A664,,,,,,,,,,,,,,,N,,,
1270844.771,231145.3372,13620,667095,,DIAMOND PARKING  A 939,JONATHAN DIAMOND,2064367266,"535 PONTIUS AVE N, SEATTLE, WA 98109",33,DIAMOND PARKING  A 939,,,,,,,,,,,,,,,N,,,
1271144.379,230977.4379,13621,683879,,DIAMOND PARKING  A462,JONATHAN DIAMOND,2062843100,"1260 REPUBLICAN ST, SEATTLE, WA 98102",10,DIAMOND PARKING  A462,,,,,,,,,,,,,,,N,,,
1271490.114,230527.7662,13622,625123,,DIAMOND PARKING  A268,JONATHAN DIAMOND,2062843100,"401 EASTLAKE AVE E, SEATTLE, WA 98102",28,DIAMOND PARKING  A268,,,,,,,,,,,,,,,N,,,
1271308.392,229501.5195,13623,600950,,UNITED PARKING  4517,JONATHAN DIAMOND,2062843100,"110 YALE AVE N, SEATTLE, WA 98109",19,UNITED PARKING  4517,,,,,,,,,,,,,,,N,,,
1271279.289,229448.632,13624,713285,,DIAMOND PARKING A640,JONATHAN DIAMOND,2062843100,"108 YALE AVE N, SEATTLE, WA 98103",18,DIAMOND PARKING A640,,,,,,,,,,,,,,,N,,,
1271261.439,229062.7806,13625,593946,,DIAMOND  A176,JONATHAN DIAMOND,2062843100,"1818 YALE AVE, SEATTLE, WA 98122",28,DIAMOND  A176,,,,,,,,,,,,,,,N,,,
1274227.253,231303.9139,13626,635173,,DIAMOND PARKING  A145,JONATHAN DIAMOND,2062846303,"1058 E MERCER ST, SEATTLE, WA 98102",57,DIAMOND PARKING  A145,,,,,,,,,,,,,,,N,,,
1273659.011,231437.5899,13627,593899,,DIAMOND PARKING A034,JONATHAN DIAMOND,2062843100,"614 BROADWAY E, SEATTLE, WA 98102",22,DIAMOND PARKING A034,,,,,,,,,,,,,,,N,,,
1273256.977,231043.5061,13628,738082,,4514,JONATHAN DIAMOND,2062843100,"515 HARVARD AVE E, SEATTLE, WA 98102",12,4514,,,,,,,,,,,,,,,N,,,
1273681.545,230375.568,13629,737196,,DIAMOND PARKING A861,JONATHAN DIAMOND,2062843100,"324 BROADWAY E, SEATTLE, WA 98102",12,DIAMOND PARKING A861,,,,,,,,,,,,,,,N,,,
1275493.864,230136.8949,13630,653859,,DIAMOND PARKING  A092,JONATHAN DIAMOND,2062843100,"321 15TH AVE E, SEATTLE, WA 98112",37,DIAMOND PARKING  A092,,,,,,,,,,,,,,,N,,,
1273668.83,230007.428,13631,663733,,DIAMOND PARKING  A383,JONATHAN DIAMOND,2062843100,"230 BROADWAY E, SEATTLE, WA 98102",72,DIAMOND PARKING  A383,,,,,,,,,,,,,,,N,,,
1273824.19,230024.739,13632,595346,,DIAMOND PARKING  A497,JONATHAN DIAMOND,2062843100,"909 E THOMAS ST, SEATTLE, WA 98102",98,DIAMOND PARKING  A497,,,,,,,,,,,,,,,N,,,
1275476.275,229294.4099,13633,734661,,REPUBLIC PARKING 30 210,GARY BECK,2067834144,"115 15TH AVE E, SEATTLE, WA 98112",24,REPUBLIC PARKING 30 210,,,,,,,,,,,,,,,N,,,
1273164.873,228943.7293,13634,634486,,DIAMOND PARKING  A980  A,JONATHAN DIAMOND,2062843100,"1807 HARVARD AVE, SEATTLE, WA 98122",62,DIAMOND PARKING  A980  A,,,,,,,,,,,,,,,N,,,
1275647.459,230148.5001,13635,576757,,DIAMOND PARKING  A600,JONATHAN DIAMOND,2062846303,"324 15TH AVE E, SEATTLE, WA 98112",300,DIAMOND PARKING  A600,,,,,,,,,,,,,,,N,,,
1277995.227,228898.7701,13636,733376,,IMPARK 149,EDWARD DANYLUK,2063811789,"1819 23RD AVE, SEATTLE, WA 98122",8,IMPARK 149,,,,,,,,,,,,,,,N,,,
1279847.625,230911.3781,13637,645751,,DIAMOND PARKING  A324,JONATHAN DIAMOND,2062846303,"2811 E MADISON ST, SEATTLE, WA 98112",10,DIAMOND PARKING  A324,,,,,,,,,,,,,,,N,,,
1264964.983,227945.837,13638,583927,,UNITED PARKING  4570,JONATHAN DIAMOND,2062846303,"2801 ALASKAN WAY, SEATTLE, WA 98121",112,UNITED PARKING  4570,,,,,,,,,,,,,,,N,,,
1264964.983,227945.837,13639,721829,,TRIAD PIER 70 LLC,JOHN GOODMAN,2064480259,"2801 ALASKAN WAY # 310, SEATTLE, WA 98121-1135",0,TRIAD PIER 70 LLC,,,,,,,,,,,,,,,N,,,
1265423.145,228528.515,13640,608878,,REPUBLIC PARKING 137 OLYMPIC SCULPTURE PARK,GARY BECK,2067834144,"2901 WESTERN AVE, SEATTLE, WA 98121",51,REPUBLIC PARKING 137 OLYMPIC SCULPTURE PARK,,,,,,,,,,,,,,,N,,,
1266058.879,228318.7501,13641,667845,,DIAMOND PARKING  A422,JONATHAN DIAMOND,2062843100,"2701 1ST AVE, SEATTLE, WA 98121",11,DIAMOND PARKING  A422,,,,,,,,,,,,,,,N,,,
1267562.685,228118.639,13642,733309,,IMPARK 137,EDWARD DANYLUK,2063811789,"2312 3RD AVE, SEATTLE, WA 98121-1700",120,IMPARK 137,,,,,,,,,,,,,,,N,,,
1267291.999,228047.556,13643,664859,,DIAMOND PARKING  A411,JONATHAN DIAMOND,2062843100,"2333 3RD AVE, SEATTLE, WA 98121",21,DIAMOND PARKING  A411,,,,,,,,,,,,,,,N,,,
1267268.707,227664.3959,13644,555353,,REPUBLIC PARKING  27,GARY BECK,2067834144,"2311 2ND AVE, SEATTLE, WA 98121",20,REPUBLIC PARKING  27,,,,,,,,,,,,,,,N,,,
1266234.403,227512.9299,13645,634724,,IMPARK   4984,EDWARD DANYLUK,2063811789,"2500 ELLIOTT AVE, SEATTLE, WA 98121",23,IMPARK   4984,,,,,,,,,,,,,,,N,,,
1266911.299,226978.3799,13646,633195,,DIAMOND PARKING  A977,JONATHAN DIAMOND,2062843100,"55 BELL ST, SEATTLE, WA 98121",23,DIAMOND PARKING  A977,,,,,,,,,,,,,,,N,,,
1266467.295,226694.1291,13647,605509,,REPUBLIC PARKING 29 PIER 66,GARY BECK,2067834144,"2225 ALASKAN WAY, SEATTLE, WA 98121",29,REPUBLIC PARKING 29 PIER 66,,,,,,,,,,,,,,,N,,,
1265541.673,228275.395,13648,658824,,UNITED PARKING  4592,JONATHAN DIAMOND,2062843100,"2801 WESTERN AVE, SEATTLE, WA 98121",327,UNITED PARKING  4592,,,,,,,,,,,,,,,N,,,
1266396.408,228287.1797,13649,76123,,REPUBLIC PARKING  515B,GARY BECK,2067834144,"2610 1ST AVE, SEATTLE, WA 98121",56,REPUBLIC PARKING  515B,,,,,,,,,,,,,,,N,,,
1267525.365,228294.3367,13650,4601,,U PARK 97,KEN JR PHILLIPS,2066245353,"2335 4TH AVE, SEATTLE, WA 98121",30,U PARK 97,,,,,,,,,,,,,,,N,,,
1267098.996,228261.3923,13651,635168,,DIAMOND PARKING  A801,JONATHAN DIAMOND,2062846303,"2413 3RD AVE, SEATTLE, WA 98121",56,DIAMOND PARKING  A801,,,,,,,,,,,,,,,N,,,
1267168.014,227581.3777,13652,76128,,REPUBLIC PARKING  515A,GARY BECK,2067834144,"2312 1ST AVE, SEATTLE, WA 98121",56,REPUBLIC PARKING  515A,,,,,,,,,,,,,,,N,,,
1266783.46,227471.1257,13653,4596,,U PARK 92,KEN JR PHILLIPS,2066245353,"2330 WESTERN AVE, SEATTLE, WA 98121",17,U PARK 92,,,,,,,,,,,,,,,N,,,
1267497.528,227275.566,13654,4586,,U PARK 82,KEN JR PHILLIPS,2062849797,"2210 1ST AVE AV, SEATTLE, WA 98121",29,U PARK 82,,,,,,,,,,,,,,,N,,,
1267467.705,226872.8818,13655,740036,,DIAMOND PARKING A698,JONATHAN DIAMOND,2062843100,"2134 WESTERN AVE, SEATTLE, WA 98121",48,DIAMOND PARKING A698,,,,,,,,,,,,,,,N,,,
1266957.269,226608.0795,13656,576659,,REPUBLIC  221,GARY BECK,2067834144,"2200 ALASKAN WAY, SEATTLE, WA 98121",37,REPUBLIC  221,,,,,,,,,,,,,,,N,,,
1268399.485,228824.0521,13657,545710,,IMPARK  8,EDWARD DANYLUK,2063811789,"2301 7TH AVE, SEATTLE, WA 98101",97,IMPARK  8,,,,,,,,,,,,,,,N,,,
1269696.835,228748.1499,13658,596043,,901 LENORA LOT 41119,BILL BEATTIE,2063818552,"2030 9TH AVE, SEATTLE, WA 98121-2743",43,901 LENORA LOT 41119,,,,,,,,,,,,,,,N,,,
1264841.38,230398.5266,13659,593947,,DIAMOND   A184,JONATHAN DIAMOND,2062843100,"314 QUEEN ANNE AVE N, SEATTLE, WA 98109",28,DIAMOND   A184,,,,,,,,,,,,,,,N,,,
1264951.732,230149.8372,13660,76134,,REPUBLIC PARKING  515D,GARY BECK,2067834144,"233 1ST AVE N, SEATTLE, WA 98109",30,REPUBLIC PARKING  515D,,,,,,,,,,,,,,,N,,,
1264943.069,229606.5264,13661,76130,,REPUBLIC PARKING  515C,GARY BECK,2067834144,"121 1ST AVE N, SEATTLE, WA 98109",30,REPUBLIC PARKING  515C,,,,,,,,,,,,,,,N,,,
1264501.307,229551.1408,13662,4541,,U PARK 36,KEN JR PHILLIPS,2066245353,"110 1ST AVE W, SEATTLE, WA 98119",36,U PARK 36,,,,,,,,,,,,,,,N,,,
1267439.049,231704.441,13663,593932,,DIAMOND   A288,JONATHAN DIAMOND,2062843100,"557 ROY ST, SEATTLE, WA 98109",32,DIAMOND   A288,,,,,,,,,,,,,,,N,,,
1265345.444,231627.054,13664,734648,,REPUBLIC PARKING 30 508,GARY BECK,2067834144,"100 MERCER ST, SEATTLE, WA 98109",60,REPUBLIC PARKING 30 508,,,,,,,,,,,,,,,N,,,
1265690.947,231619.1981,13665,4509,,U PARK 4,KEN JR PHILLIPS,2062849797,"170 MERCER ST, SEATTLE, WA 98109",24,U PARK 4,,,,,,,,,,,,,,,N,,,
1265490.726,231638.85,13666,4531,,U PARK 26,KEN JR PHILLIPS,2062849797,"600 WARREN AVE N, SEATTLE, WA 98109",58,U PARK 26,,,,,,,,,,,,,,,N,,,
1265354.824,231436.6189,13667,4514,,U PARK 9,KEN JR PHILLIPS,2062849797,"115 MERCER ST, SEATTLE, WA 98109",23,U PARK 9,,,,,,,,,,,,,,,N,,,
1265302.964,231182.9521,13668,733682,,UNITED PARKING INC 4495,JONATHAN DIAMOND,2062843100,"100 REPUBLICAN ST, SEATTLE, WA 98109-4534",274,UNITED PARKING INC 4495,,,,,,,,,,,,,,,N,,,
1269290.545,227572.056,13669,543241,,ACE PARKING  0674 WESTIN PRKG GARAGE,KEITH JONES,2066289042,"1900 5TH AVE, SEATTLE, WA 98101",235,ACE PARKING  0674 WESTIN PRKG GARAGE,,,,,,,,,,,,,,,N,,,
1269531.199,227599.1275,13670,593012,,IMPARK  33,EDWARD DANYLUK,2063811789,"600 STEWART ST, SEATTLE, WA 98101",6,IMPARK  33,,,,,,,,,,,,,,,N,,,
1267729.008,227441.3029,13671,733391,,IIMPARK 160,EDWARD DANYLUK,2063811789,"2200 2ND AVE, SEATTLE, WA",35,IIMPARK 160,,,,,,,,,,,,,,,N,,,
1268830.537,227375.9011,13672,634756,,UNITED PARKING  4504,JONATHAN DIAMOND,2062846303,"2024 4TH AVE, SEATTLE, WA 98121",204,UNITED PARKING  4504,,,,,,,,,,,,,,,N,,,
1270221.099,227273.9199,13673,734481,,221,BOB TURLEY,2062843100,"1600 7TH AVE, SEATTLE, WA 98101",164,221,,,,,,,,,,,,,,,N,,,
1269568.14,227297.6401,13674,605781,,IMPARK  60,EDWARD DANYLUK,2063811789,"1801 6TH AVE, SEATTLE, WA 98101",34,IMPARK  60,,,,,,,,,,,,,,,N,,,
1268314.156,226994.8159,13675,76129,,REPUBLIC PARKING  176,GARY BECK,2067284457,"2012 2ND AVE, SEATTLE, WA 98101",45,REPUBLIC PARKING  176,,,,,,,,,,,,,,,N,,,
1269048.231,226979.6451,13676,530468,,IMPARK  1,EDWARD DANYLUK,2063811789,"1918 3RD AVE, SEATTLE, WA 98101",328,IMPARK  1,,,,,,,,,,,,,,,N,,,
1269048.231,226979.6451,13677,530469,,IMPARK  2,EDWARD DANYLUK,2063811789,"1913 4TH AVE, SEATTLE, WA 98101",178,IMPARK  2,,,,,,,,,,,,,,,N,,,
1270235.264,226795.075,13678,680571,,ACE PARKING  3265 MERIDIAN GARAGE EAST,KEITH JONES,6192336624,"1501 7TH AVE, SEATTLE, WA 98101",410,ACE PARKING  3265 MERIDIAN GARAGE EAST,,,,,,,,,,,,,,,N,,,
1268706.943,226802.2681,13679,4554,,U PARK 49,KEN JR PHILLIPS,2062849797,"1913 3RD AVE, SEATTLE, WA 98101",288,U PARK 49,,,,,,,,,,,,,,,N,,,
1267814.482,226735.238,13680,700433,,MARKET PLACE TOWER 30 512,GARY BECK,2067834144,"2025 1ST AVE, SEATTLE, WA 98121",186,MARKET PLACE TOWER 30 512,,,,,,,,,,,,,,,N,,,
1268505.71,228954.1595,13681,690523,,IMPARK  117,EDWARD DANYLUK,2063811789,"2300 7TH AVE, SEATTLE, WA 98121",32,IMPARK  117,,,,,,,,,,,,,,,N,,,
1268322.146,228724.0132,13682,663917,,DIAMOND PARKING  A407,JONATHAN DIAMOND,2062843100,"2300 6TH AVE, SEATTLE, WA 98121",28,DIAMOND PARKING  A407,,,,,,,,,,,,,,,N,,,
1268902.676,228363.6753,13683,713231,,2121 7TH AVE 82627,BILL BEATTIE,2063818552,"2121 7TH AVE, SEATTLE, WA 98121-5114",1147,2121 7TH AVE 82627,,,,,,,,,,,,,,,N,,,
1270197.324,228300.4177,13684,584041,,DIAMOND PARKING  A187,JONATHAN DIAMOND,2062846303,"1900 9TH AVE, SEATTLE, WA 98101",183,DIAMOND PARKING  A187,,,,,,,,,,,,,,,N,,,
1270059.24,228190.8026,13685,743667,,ABM INDUSTRY GROUP LLC,,2062670446,"818 STEWART AVE, SEATTLE, WA 98101",235,ABM INDUSTRY GROUP LLC,,,,,,,,,,,,,,,N,,,
1268587.724,228022.2481,13686,548440,,IMPARK  13,EDWARD DANYLUK,2063811789,"2120 5TH AVE, SEATTLE, WA 98121",28,IMPARK  13,,,,,,,,,,,,,,,N,,,
1267898.137,227803.5207,13687,513281,,KEY PARK NORTHWEST  4,GERALD FISH,2064438400,"2216 3RD AVE, SEATTLE, WA 98121",97,KEY PARK NORTHWEST  4,,,,,,,,,,,,,,,N,,,
1267926.998,228344.3081,13688,635176,,DIAMOND PARKING  A287,JONATHAN DIAMOND,2062846303,"2301 5TH AVE, SEATTLE, WA 98121",213,DIAMOND PARKING  A287,,,,,,,,,,,,,,,N,,,
1269863.967,228150.2857,13689,642344,,REPUBLIC 30 136,GARY BECK,2067834144,"1918 8TH AVE, SEATTLE, WA 98101",402,REPUBLIC 30 136,,,,,,,,,,,,,,,N,,,
1268707.01,227692.5019,13690,717151,,DIAMOND PARKING  A649,JONATHAN DIAMOND,2062843100,"421 LENORA ST, SEATTLE, WA 98121",22,DIAMOND PARKING  A649,,,,,,,,,,,,,,,N,,,
1269997.766,227578.467,13691,530466,,IMPARK,EDWARD DANYLUK,2063811789,"1700 7TH AVE, SEATTLE, WA 98101",0,IMPARK,,,,,,,,,,,,,,,N,,,
1269997.766,227578.467,13692,549410,,IMPARK  10,EDWARD DANYLUK,2063811789,"1700 7TH AVE, SEATTLE, WA 98101",591,IMPARK  10,,,,,,,,,,,,,,,N,,,
1269997.766,227578.467,13693,32230,,CLISE INC & HAMMER CO,,2066237500,"1700 7TH AVE #1800, SEATTLE, WA 98101",0,CLISE INC & HAMMER CO,,,,,,,,,,,,,,,N,,,
1268766.908,227606.7294,13694,593950,,DIAMOND  A256,JONATHAN DIAMOND,2062843100,"2021 5TH AVE, SEATTLE, WA 98121",52,DIAMOND  A256,,,,,,,,,,,,,,,N,,,
1269695.889,227428.6696,13695,605782,,IMPARK  59 & 61,EDWARD DANYLUK,2063811789,"1818 6TH AVE, SEATTLE, WA 98101",138,IMPARK  59 & 61,,,,,,,,,,,,,,,N,,,
1268612.023,227321.7299,13696,4546,,U PARK 41,KEN JR PHILLIPS,2062849797,"2015 4TH AVE, SEATTLE, WA 98121",26,U PARK 41,,,,,,,,,,,,,,,N,,,
1269209.169,227203.737,13697,665930,,IMPARK 106,EDWARD DANYLUK,2063811789,"1903 5TH AVE, SEATTLE, WA 98101",48,IMPARK 106,,,,,,,,,,,,,,,N,,,
1268617.386,227149.284,13698,4547,,U PARK 42,KEN JR PHILLIPS,2062849797,"2000 3RD AVE, SEATTLE, WA 98121",26,U PARK 42,,,,,,,,,,,,,,,N,,,
1267734.456,227079.6917,13699,4550,,U PARK 45,KEN JR PHILLIPS,2062849797,"2120 1ST AVE, SEATTLE, WA 98101",56,U PARK 45,,,,,,,,,,,,,,,N,,,
1268235.293,226781.4978,13700,733378,,IMPARK 158,EDWARD DANYLUK,2063811789,"2015 2ND AVE, SEATTLE, WA 98121",61,IMPARK 158,,,,,,,,,,,,,,,N,,,
1268345.879,226686.1278,13701,519374,,REPUBLIC PARKING  158,GARY BECK,2067834144,"1935 2ND AVE, SEATTLE, WA 98101",16,REPUBLIC PARKING  158,,,,,,,,,,,,,,,N,,,
1268822.011,226489.8178,13702,744000,,THE CHARTER,KEITH JONES,6192336624,"1610 2ND AVE, SEATTLE, WA 98101",0,THE CHARTER,,,,,,,,,,,,,,,N,,,
1268462.77,226409.221,13703,707394,,THOMPSON HOTEL,ALAN LAZOWSKI,8605227641,"110 STEWART ST, SEATTLE, WA 98101-1019",145,THOMPSON HOTEL,,,,,,,,,,,,,,,N,,,
1270544.842,228796.2469,13704,4619,,U PARK 115,KEN JR PHILLIPS,2066245353,"1916 BOREN AVE, SEATTLE, WA 98101",62,U PARK 115,,,,,,,,,,,,,,,N,,,
1270828.101,228653.8769,13705,743251,,TILT49 REALTY LLC,,5038721028,"1812 BOREN AVE, SEATTLE, WA 98101-1453",0,TILT49 REALTY LLC,,,,,,,,,,,,,,,N,,,
1270828.101,228653.8769,13706,732087,,1812 BOREN AVE 82727,BILL BEATTIE,206318552,"1812 BOREN AVE, SEATTLE, WA 98101",269,1812 BOREN AVE 82727,,,,,,,,,,,,,,,N,,,
1270662.468,228535.888,13707,532324,,ACE PARKING  3284 HILTON GARDEN INN,KEITH JONES,2066289042,"1821 BOREN AVE, SEATTLE, WA 98101",100,ACE PARKING  3284 HILTON GARDEN INN,,,,,,,,,,,,,,,N,,,
1271898.496,228270.3679,13708,572484,,DIAMOND PARKING  A473,JONATHAN DIAMOND,2062846303,"1616 MELROSE AVE, SEATTLE, WA 98122",9,DIAMOND PARKING  A473,,,,,,,,,,,,,,,N,,,
1271898.496,228270.3679,13709,635361,,DIAMOND PARKING  A475 BOTTOM,JONATHAN DIAMOND,2062843100,"1620 MELROSE AVE, SEATTLE, WA 98122",19,DIAMOND PARKING  A475 BOTTOM,,,,,,,,,,,,,,,N,,,
1270939.922,228184.976,13710,734645,,REPUBLIC PARKING 30 207,GARY BECK,2067834144,"1711 BOREN AVE, SEATTLE, WA 98101",141,REPUBLIC PARKING 30 207,,,,,,,,,,,,,,,N,,,
1270549.03,227997.391,13711,682056,,STANDARD PARKING 82300 1800 NINTH PARKING GARAG,BILL BEATTIE,2066232727,"1800 9TH AVE, SEATTLE, WA 98101-1358",301,STANDARD PARKING 82300 1800 NINTH PARKING GARAG,,,,,,,,,,,,,,,N,,,
1271752.313,228055.4259,13712,662391,,DIAMOND PARKING  A897,JONATHAN DIAMOND,2062843100,"1216 PINE ST, SEATTLE, WA 98101",6,DIAMOND PARKING  A897,,,,,,,,,,,,,,,N,,,
1272440.32,227920.431,13713,734070,,DIAMOND PARKING SERVICES A682,JONATHAN DIAMOND,2062843100,"501 E PINE ST, SEATTLE, WA 98122-2310",18,DIAMOND PARKING SERVICES A682,,,,,,,,,,,,,,,N,,,
1272726.747,227693.8459,13714,731954,,DIAMOND PARKING INC 0638,BOB TURLEY,2062843100,"1530 BELMONT AVE, SEATTLE, WA 98122",60,DIAMOND PARKING INC 0638,,,,,,,,,,,,,,,N,,,
1270494.686,227781.3411,13715,635468,,DIAMOND PARKING  A302,JONATHAN DIAMOND,2062846300,"800 OLIVE WAY, SEATTLE, WA 98101",7,DIAMOND PARKING  A302,,,,,,,,,,,,,,,N,,,
1271212.456,231531.246,13716,740031,,DIAMOND PARKING A697,JONATHAN DIAMOND,2062843100,"624 YALE AVE N, SEATTLE, WA 98109",114,DIAMOND PARKING A697,,,,,,,,,,,,,,,N,,,
1271349.082,231526.318,13717,667142,,DIAMOND PARKING  A399,JONATHAN DIAMOND,2062843100,"617 EASTLAKE AVE E, SEATTLE, WA 98109",75,DIAMOND PARKING  A399,,,,,,,,,,,,,,,N,,,
1270974.066,231358.0251,13718,656671,,AMAZON 1260 MERCER LOT 82074,BILL BEATTIE,2063818552,"1260 MERCER ST, SEATTLE, WA 98109-5577",173,AMAZON 1260 MERCER LOT 82074,,,,,,,,,,,,,,,N,,,
1271454.138,230960.173,13719,670831,,ACE PARKING  3260,KEITH JONES,6192336624,"501 EASTLAKE AVE E, SEATTLE, WA 98109",173,ACE PARKING  3260,,,,,,,,,,,,,,,N,,,
1271283.572,230925.5961,13720,670828,,ACE PARKING  3261,KEITH JONES,6192336624,"500 YALE AVE N, SEATTLE, WA 98109",131,ACE PARKING  3261,,,,,,,,,,,,,,,N,,,
1270386.368,230680.547,13721,704190,,IMPARK  122,EDWARD DANYLUK,2063811789,"400 FAIRVIEW AVE N, SEATTLE, WA 98109",418,IMPARK  122,,,,,,,,,,,,,,,N,,,
1271496.5,230758.425,13722,738917,,DIAMOND PARKING SERVICES A694,JONATHAN DIAMOND,2062843100,"425 EASTLAKE AVE E, SEATTLE, WA 98109",19,DIAMOND PARKING SERVICES A694,,,,,,,,,,,,,,,N,,,
1271303.975,230705.956,13723,717276,,REPUBLIC PARKING  121,GARY BECK,2067834144,"422 YALE AVE N, SEATTLE, WA 98109-5449",0,REPUBLIC PARKING  121,,,,,,,,,,,,,,,N,,,
1271263.117,229746.0159,13724,584403,,REI GARAGE,BILL BEATTIE,2066247040,"222 YALE AVE N, SEATTLE, WA 98109-5429",365,REI GARAGE,,,,,,,,,,,,,,,N,,,
1258388.689,234015.7549,13725,625644,,REPUBLIC PARKING 84 PIER 91,GARY BECK,2067834144,"2001 W GARFIELD ST, SEATTLE, WA 98119",1100,REPUBLIC PARKING 84 PIER 91,,,,,,,,,,,,,,,N,,,
1277699.375,228740.0626,13726,720118,,DIAMOND PARKING  A655,JONATHAN DIAMOND,2062843100,"1717 22ND AVE, SEATTLE, WA 98122",25,DIAMOND PARKING  A655,,,,,,,,,,,,,,,N,,,
1277699.625,228740.3281,13727,737201,,DIAMOND PARKING A687,JONATHAN DIAMOND,2062843100,"1721 22ND AVE, SEATTLE, WA 98122",17,DIAMOND PARKING A687,,,,,,,,,,,,,,,N,,,
